 unit--timestamp[ms];bma280_x[mg];bma280_y[mg];bma280_z[mg];bmg160_x[mDeg];bmg160_y[mDeg];bmg160_z[mDeg];bmi160_a_x[mg];bmi160_a_y[mg];bmi160_a_z[mg];bmi160_g_x[mDeg];bmi160_g_y[mDeg];bmi160_g_z[mDeg];bmm150_x[microT];bmm150_y[microT];bmm150_z[microT];bmm150_res;bme280_temp[mDeg];bme280_press[Pa];bme280_hum[rh];max44009_bright[mLux];
709200;-37;132;1087;976;-3479;-20812;-80;95;1056;1403;-2685;-20935;-103;2;35;6126;33360;100848;31;174960;
709400;-29;97;1052;1403;-2868;-23925;-82;84;1006;1159;-2502;-23986;-103;2;41;6126;33350;100843;31;162720;
709600;-1;130;1042;671;-3417;-23559;-57;103;1052;1464;-3173;-23376;-103;0;46;6125;33350;100842;31;151920;
709800;-41;125;1087;2624;-4272;-21911;-86;95;1047;2075;-4089;-21484;-103;-4;54;6127;33350;100843;31;142560;
710000;5;375;980;5187;-2746;-22583;-92;178;903;4516;-2441;-22766;-100;-7;59;6126;33350;100843;31;136800;
710200;5;119;1044;-244;-4150;-24841;-33;13;1110;2380;-3417;-24169;-96;-10;65;6124;33350;100844;31;127440;
710400;7;150;1011;244;-3173;-22277;0;85;987;732;-2746;-22216;-92;-13;70;6126;33350;100843;31;120960;
710600;7;189;1033;305;-3356;-22644;-11;141;1017;915;-2807;-22583;-86;-16;74;6126;33350;100843;31;117360;
710800;7;52;1091;-2319;-3356;-19958;-42;61;1071;-2258;-2868;-19775;-78;-19;77;6127;33350;100845;31;113760;
711000;5;150;1054;427;-2502;-16113;-41;127;1022;793;-1892;-15869;-70;-20;80;6126;33350;100845;31;110160;
711200;5;140;1082;427;-1953;-11962;-48;131;1067;854;-1403;-11718;-62;-21;83;6124;33350;100845;31;107280;
711400;5;138;1048;-61;-488;-9338;-27;120;1051;488;305;-9216;-53;-21;84;6127;33340;100845;31;105120;
711600;0;117;1056;-305;-549;-6774;-21;139;1033;-488;183;-6591;-50;-21;85;6128;33340;100845;31;104400;
711800;3;140;1041;305;-732;-3417;-48;103;1038;793;-183;-3295;-40;-21;85;6127;33340;100844;31;103680;
712000;-13;130;1054;122;-183;-2014;-88;129;1083;366;305;-1831;-31;-20;84;6125;33340;100844;31;102960;
712200;-13;146;1085;0;-244;-2929;-64;125;1059;488;183;-2868;-22;-20;82;6126;33340;100845;31;102240;
712400;5;138;1037;-488;-732;-3417;-30;105;1051;-244;-122;-3295;-15;-20;79;6127;33340;100845;31;100080;
712600;1;121;1048;-122;-183;-2319;-62;126;1044;183;244;-2441;-7;-18;73;6125;33340;100845;31;100080;
712800;7;107;1019;61;-549;-1159;-29;93;1013;488;0;-1037;-3;-17;68;6128;33340;100845;31;99360;
713000;-15;142;1062;-854;122;-1464;-72;102;1053;-183;793;-1220;2;-16;61;6124;33340;100845;31;99360;
713200;-3;105;1050;305;-1220;-1403;-70;93;1047;1159;-915;-1281;6;-14;56;6125;33340;100845;31;99360;
713400;-1;162;1039;854;-244;-1098;-21;93;999;1037;366;-1159;9;-13;49;6127;33340;100846;31;99360;
713600;3;160;1052;0;-854;-1892;-40;128;1073;427;-305;-1708;9;-11;41;6127;33340;100848;31;99360;
713800;-1;160;1076;-366;-1037;-1892;-49;100;1059;-183;-549;-1647;10;-10;34;6125;33340;100847;31;98640;
714000;5;142;1031;-305;-1586;-61;-40;116;1031;0;-1037;61;8;-9;27;6126;33340;100847;31;98640;
714200;9;123;1048;-122;-671;-366;0;113;1043;244;-61;-183;7;-8;21;6126;33330;100843;31;98640;
714400;7;148;1076;366;-366;-61;-50;92;1075;1159;0;183;5;-6;14;6125;33330;100843;31;99360;
714600;3;132;1068;610;-244;-61;-58;114;1059;1098;488;244;0;-6;8;6125;33330;100844;31;99360;
714800;7;175;1052;183;-122;-61;-33;125;1034;1037;488;183;-2;-6;2;6127;33330;100844;31;99360;
715000;-13;207;1080;1037;-488;549;-78;143;1089;1586;-366;671;-5;-5;-2;6125;33330;100845;31;100080;
715200;15;146;1060;0;-793;-610;-35;107;1049;366;-549;-488;-8;-4;-6;6126;33330;100845;31;100080;
715400;5;126;1007;305;-1403;-122;-42;105;1059;183;-732;61;-11;-4;-12;6127;33330;100845;31;100800;
715600;5;152;1058;976;-1098;671;-41;129;1038;1770;-549;854;-17;-4;-16;6125;33330;100846;31;100800;
715800;5;167;1037;244;122;122;-33;117;1052;610;549;244;-21;-2;-21;6125;33330;100846;31;99360;
716000;5;117;1066;61;-1586;366;-59;138;1080;366;-1159;732;-26;-2;-22;6126;33330;100846;31;98640;
716200;7;119;1001;610;-427;-244;-23;115;1032;1037;-61;-183;-32;-2;-24;6126;33330;100847;31;97200;
716400;1;210;1064;549;-671;-183;-47;138;1064;732;-61;0;-38;0;-28;6127;33330;100846;31;95760;
716600;5;128;1046;-183;-183;-1403;-42;140;1070;183;305;-1342;-42;0;-29;6128;33330;100846;31;95040;
716800;-3;167;1058;122;1037;-976;-56;139;1050;366;1342;-671;-48;1;-29;6127;33330;100846;31;94320;
717000;5;187;1046;-366;-244;0;-31;122;1037;-549;122;61;-54;3;-27;6128;33330;100846;31;92880;
717200;5;175;1025;671;366;427;-20;127;1051;732;793;427;-59;3;-27;6125;33330;100846;31;92160;
717400;7;136;1072;244;-305;915;-42;152;1054;549;61;915;-63;3;-27;6126;33330;100846;31;92160;
717600;3;132;1076;-305;-183;-244;-52;118;1055;-122;427;-122;-66;5;-23;6128;33320;100846;31;91800;
717800;-3;175;1080;-122;976;427;-63;107;1066;305;1403;610;-71;5;-20;6127;33320;100847;31;90360;
718000;7;144;1035;-854;244;244;-44;126;1052;-427;793;183;-75;7;-18;6128;33320;100847;31;88920;
718200;1;167;1068;-488;549;366;-51;130;1046;-61;1220;610;-76;6;-16;6128;33320;100847;31;87480;
718400;7;146;1042;183;61;549;-51;134;1038;549;366;793;-79;8;-13;6126;33320;100847;31;86400;
718600;3;175;1080;61;549;1403;-53;133;1052;854;1342;1831;-82;9;-10;6128;33320;100847;31;84960;
718800;5;160;1046;366;-488;1403;-42;123;1048;732;61;1586;-84;11;-5;6127;33320;100849;31;83520;
719000;-39;199;1070;854;-1098;1647;-97;133;1084;1464;-366;1892;-85;12;-1;6129;33320;100849;31;82440;
719200;-15;171;1046;-610;-1281;-366;-93;111;1051;-61;-793;0;-86;16;2;6128;33320;100848;31;83160;
719400;15;154;1042;793;-1464;-122;-27;136;1025;1281;-1098;0;-88;18;7;6129;33320;100848;31;88560;
719600;7;154;1035;122;-610;-488;-33;112;1043;488;-305;-244;-86;20;11;6126;33320;100847;31;84600;
719800;7;136;1041;-183;-732;0;-32;119;1036;0;-61;305;-85;21;16;6127;33320;100846;31;80640;
720000;7;208;1044;610;-183;732;3;151;1068;1159;549;1037;-84;25;19;6128;33320;100846;31;88200;
720200;5;181;1058;488;-61;854;-37;148;1058;732;366;1098;-81;27;21;6124;33320;100846;31;85320;
720400;7;183;1025;488;-122;-427;-48;143;1039;854;427;-427;-77;31;24;6127;33320;100847;31;79200;
720600;-7;146;1070;61;488;-183;-45;124;1046;-122;732;-61;-74;33;25;6129;33320;100846;31;79200;
720800;7;138;1035;-854;-366;-1098;-51;141;1057;-183;122;-793;-72;37;28;6127;33320;100846;32;79200;
721000;0;138;1039;-122;-427;-610;-62;121;1059;-61;122;-427;-69;39;26;6127;33320;100847;31;79200;
721200;5;154;1056;-244;-183;-732;-53;126;1032;122;305;-610;-66;44;29;6126;33320;100846;31;79200;
721400;3;148;1042;183;-427;-1281;-47;118;1045;427;244;-1037;-62;47;28;6126;33320;100846;31;78840;
721600;-1;183;1064;-244;-732;-427;-51;134;1045;244;-61;-244;-61;49;28;6127;33320;100846;31;78480;
721800;3;164;1064;122;-549;-427;-42;138;1064;488;-122;-122;-58;52;28;6127;33320;100846;31;78840;
722000;9;146;1042;-244;-732;-549;-15;118;1035;244;-244;-366;-57;55;26;6126;33320;100846;31;79200;
722200;5;164;1039;183;-854;488;-45;126;1072;366;-305;610;-55;59;26;6127;33320;100847;31;79560;
722400;5;140;1039;61;-244;305;-50;121;1046;183;305;488;-51;62;26;6128;33320;100847;31;79920;
722600;1;162;1058;-732;-488;488;-33;126;1052;-366;61;915;-50;65;25;6126;33320;100846;31;77760;
722800;13;175;1044;-427;183;1098;-20;122;1036;671;610;1464;-48;68;23;6127;33310;100843;32;75960;
723000;9;144;1025;-244;305;183;-19;111;1029;-183;732;305;-47;71;22;6127;33310;100843;31;78120;
723200;3;130;1023;61;1403;793;-34;134;1065;671;1647;854;-45;73;20;6124;33310;100843;31;102960;
723400;0;136;1050;549;61;1892;-67;123;1060;854;732;2197;-42;76;18;6126;33310;100844;31;105120;
723600;-15;150;1080;183;-366;1708;-64;129;1058;549;61;2014;-41;76;14;6127;33310;100844;31;84240;
723800;-3;181;1068;61;-793;183;-58;135;1063;671;-122;366;-40;78;13;6128;33310;100843;31;113760;
724000;3;160;1039;-549;-244;-61;-55;131;1058;-366;122;-61;-39;79;10;6127;33310;100844;31;138240;
724200;5;156;1029;122;-610;549;-48;106;1041;427;-305;671;-40;80;7;6127;33310;100844;31;141120;
724400;5;154;1025;0;-244;183;-25;139;1040;244;183;305;-41;81;4;6127;33310;100844;31;144720;
724600;7;162;1093;0;-549;-183;-64;127;1065;671;61;61;-42;82;3;6127;33310;100845;31;141120;
724800;13;173;1039;-244;-1159;427;-39;129;1039;366;-427;488;-42;84;0;6128;33310;100846;32;138960;
725000;-17;207;1099;-488;-122;-183;-79;160;1083;0;305;61;-44;84;-1;6127;33310;100845;31;136800;
725200;-9;175;1066;-61;366;-366;-68;140;1071;183;976;-122;-45;84;-4;6128;33310;100844;31;126720;
725400;37;103;984;-122;-793;-1037;0;112;1007;183;-366;-793;-47;85;-5;6127;33310;100844;31;117360;
725600;5;164;1046;0;-61;-915;-20;135;1083;610;671;-671;-49;86;-5;6128;33310;100843;31;113760;
725800;-13;146;1060;-1220;-183;-671;-46;131;1045;-610;366;-488;-52;87;-8;6128;33310;100844;31;115200;
726000;7;117;1062;488;732;-183;-48;109;1059;549;1159;-61;-55;87;-9;6129;33310;100844;31;125280;
726200;7;142;1021;-671;-122;-549;-35;127;1038;-427;488;-427;-58;87;-9;6127;33310;100845;31;133200;
726400;-15;136;1048;366;61;0;-78;122;1056;793;854;244;-60;87;-10;6129;33310;100845;31;138240;
726600;5;111;1015;122;-732;-610;-53;106;1034;244;-244;-305;-62;88;-9;6128;33310;100845;31;142560;
726800;3;146;1056;610;-854;854;-36;113;1030;1098;-305;976;-66;88;-8;6127;33310;100845;31;145440;
727000;-1;148;1037;-122;-244;122;-53;127;1040;366;427;305;-68;87;-7;6128;33310;100845;31;144720;
727200;5;152;1044;-549;-976;-244;-29;119;1035;-61;-427;122;-70;86;-6;6128;33310;100846;31;144000;
727400;5;148;1046;244;-488;366;-23;113;1034;610;122;549;-72;85;-3;6130;33310;100846;31;142560;
727600;-23;169;1068;61;-549;244;-73;117;1055;488;-61;366;-71;82;-2;6127;33310;100846;31;141120;
727800;-15;138;1033;-305;-366;-305;-59;129;1055;183;183;-183;-74;81;2;6128;33310;100847;31;140400;
728000;5;134;1064;-671;-549;-305;-33;127;1052;-366;183;-183;-74;79;3;6129;33310;100847;31;138960;
728200;1;164;1025;183;-244;0;-60;145;1052;427;-122;61;-73;79;6;6126;33310;100847;31;138240;
728400;-29;144;1066;-488;-732;-427;-81;130;1066;244;-427;-183;-73;75;8;6129;33310;100846;31;139680;
728600;7;162;1035;61;-610;-244;-36;137;1046;671;122;-183;-72;72;10;6128;33310;100846;31;138960;
728800;-1;146;1066;-183;0;61;-68;119;1052;244;122;305;-70;70;12;6129;33300;100847;31;137520;
729000;-17;162;1029;-183;-671;61;-74;124;1063;244;-366;244;-69;67;13;6128;33300;100847;31;137520;
729200;0;177;1044;122;-671;366;-42;136;1044;488;-244;488;-69;65;14;6128;33300;100847;31;136800;
729400;3;125;1064;-305;-122;549;-28;130;1039;183;61;793;-69;62;14;6128;33310;100848;31;136080;
729600;7;134;1070;671;-1159;915;-57;136;1061;793;-854;1159;-67;61;15;6129;33310;100848;31;134640;
729800;7;132;1054;305;-1281;61;-42;123;1049;732;-671;183;-66;59;16;6128;33310;100847;31;131760;
730000;7;150;1015;-366;-1098;244;-26;123;1057;-122;-671;610;-67;59;15;6128;33310;100847;31;129600;
730200;7;146;1052;-183;-488;-671;-13;102;1043;244;244;-427;-66;57;15;6126;33310;100848;31;128160;
730400;-164;267;1103;-671;-61;-1098;-45;120;1050;-61;549;-732;-69;55;14;6127;33310;100848;31;126000;
730600;488;212;933;4638;-2258;-244;479;158;871;6591;-2075;183;-69;55;14;6126;33310;100847;31;126720;
730800;85;132;970;1159;-3173;1037;-46;126;1057;305;-2197;1220;-69;54;14;6126;33310;100847;31;122400;
731000;3;162;1083;-549;671;854;-93;121;1091;-244;976;1037;-71;54;13;6127;33310;100846;31;119520;
731200;-19;154;1060;0;2197;1037;-64;116;1046;183;2929;1281;-73;52;14;6127;33310;100846;31;119520;
731400;-156;-121;1031;-3662;11901;-671;-185;119;997;-4333;11901;-854;-75;52;13;6128;33310;100847;31;120240;
731600;99;76;960;366;-2075;-854;47;55;947;183;-1159;-244;-77;53;14;6127;33310;100848;31;115920;
731800;7;173;1042;427;-1098;244;-62;122;1061;1098;-793;610;-81;51;13;6128;33310;100849;31;110880;
732000;-19;183;1078;183;-732;488;-75;151;1059;366;-305;671;-84;52;15;6128;33310;100849;31;110880;
732200;5;125;1048;-427;-2136;305;-33;114;1040;122;-1281;427;-85;51;15;6127;33300;100848;31;114480;
732400;-1;128;1042;610;-1525;1098;-68;126;1060;610;-976;1159;-88;51;19;6127;33300;100848;31;110160;
732600;-23;130;1070;-488;-793;-61;-90;124;1079;0;-244;61;-91;51;20;6127;33300;100848;31;91800;
732800;7;111;1046;-366;-183;732;-17;117;1029;-61;366;793;-93;52;23;6127;33300;100848;31;91440;
733000;-7;103;1048;-61;-915;-1586;-76;100;1050;305;-366;-1403;-95;51;28;6127;33300;100848;31;92160;
733200;-46;103;1080;61;-1708;-9521;-91;83;1082;427;-1220;-9399;-98;52;30;6127;33300;100849;31;93600;
733400;0;125;1042;976;-2685;-20996;-48;67;1035;1220;-2197;-20935;-100;50;35;6127;33300;100849;31;102240;
733600;-42;152;1058;610;-2685;-24414;-87;114;1050;1403;-2380;-24230;-103;46;38;6129;33310;100849;31;106560;
733800;5;117;1087;0;-2502;-24291;-46;99;1062;366;-1647;-24108;-106;43;41;6129;33310;100849;31;73080;
734000;7;111;1060;915;-2502;-23803;-49;97;1042;1281;-2014;-23681;-108;40;44;6127;33310;100847;31;55080;
734200;5;85;1076;610;-3112;-22521;-65;125;1067;1892;-2929;-22277;-110;34;46;6127;33310;100848;31;55800;
734400;-48;150;1111;183;-2380;-21850;-106;119;1101;610;-1892;-21911;-109;33;48;6127;33310;100848;31;56880;
734600;-3;181;1056;976;-2197;-23071;-44;124;1052;1464;-1586;-23010;-111;31;51;6127;33310;100848;31;57960;
734800;5;154;1060;854;-2868;-20019;-29;112;1046;1342;-2380;-19897;-111;27;53;6129;33300;100847;31;60120;
735000;-44;152;1070;244;-1464;-17639;-80;130;1047;610;-1098;-17456;-111;24;56;6127;33300;100847;31;63000;
735200;-11;197;1060;122;-1220;-15441;-57;128;1062;488;-732;-15197;-112;23;59;6128;33300;100847;31;65520;
735400;1;179;1097;610;-2502;-12817;-39;117;1058;1037;-2014;-12329;-111;21;60;6128;33300;100847;31;68760;
735600;3;123;1044;-671;-2258;-9826;-45;114;1042;122;-1831;-9582;-111;21;63;6128;33300;100847;31;68400;
735800;-7;152;1093;-427;-1281;-6774;-56;104;1073;122;-854;-6591;-108;21;65;6129;33300;100847;31;66960;
736000;7;156;1048;-61;-1708;-4333;-24;117;1036;549;-1220;-4150;-104;22;66;6127;33300;100846;31;64800;
736200;-13;179;1056;244;-488;-1525;-59;145;1072;549;0;-1403;-101;23;69;6128;33300;100846;31;62280;
736400;1;152;1046;488;-1098;-1892;-39;106;1051;854;-305;-1647;-97;25;69;6127;33300;100846;31;61200;
736600;5;117;1029;-610;-1159;-2990;-34;101;1041;-183;-793;-2868;-93;28;69;6128;33300;100847;31;60840;
736800;5;117;1029;488;-793;-2563;-17;109;1020;854;-183;-2319;-89;26;68;6128;33300;100849;31;63000;
737000;5;99;1062;-305;-732;-3417;-40;113;1062;183;-183;-3112;-85;30;66;6127;33300;100850;31;75960;
737200;25;138;1021;366;244;-2624;-7;123;1043;915;854;-2441;-80;29;63;6126;33300;100850;31;81720;
737400;-23;158;1072;-122;122;-1159;-70;114;1083;244;488;-976;-78;30;59;6128;33300;100850;31;85680;
737600;7;154;1015;183;-671;-366;-39;142;1038;671;122;-244;-77;30;56;6128;33300;100850;31;84960;
737800;7;121;1046;-549;-610;-854;-39;130;1064;-183;-305;-671;-75;31;52;6127;33300;100850;31;83520;
738000;-11;171;1041;0;-305;-244;-81;126;1069;366;244;-61;-74;34;47;6128;33300;100850;31;81360;
738200;-9;140;1023;-488;-1342;183;-73;135;1074;-61;-793;244;-74;34;42;6128;33310;100850;31;79920;
738400;5;156;1042;-366;-671;549;-40;103;1054;122;-183;610;-76;35;36;6126;33300;100849;31;78840;
738600;-17;119;1054;61;-244;-2685;-50;88;1031;366;183;-2624;-77;35;30;6128;33300;100849;31;77400;
738800;-9;121;1031;305;-1770;-7812;-62;96;1069;793;-1342;-7629;-78;36;25;6129;33300;100850;31;76320;
739000;1;130;1072;549;-2075;-13610;-52;81;1059;1525;-1586;-13732;-83;36;22;6127;33300;100850;31;75600;
739200;5;101;1076;244;-2807;-16784;-53;121;1078;427;-2685;-16662;-87;36;17;6127;33300;100849;31;77040;
739400;-1;136;1031;915;-2014;-16235;-51;114;1036;1281;-1403;-15991;-92;35;15;6127;33300;100849;31;78480;
739600;-5;156;1062;1098;-1892;-15808;-59;128;1076;1159;-1647;-15808;-99;32;13;6128;33300;100849;31;79920;
739800;7;95;1029;610;-1892;-16235;-40;123;1033;1281;-1647;-16174;-104;32;10;6128;33300;100848;31;81000;
740000;3;171;1039;1037;-2380;-15747;-49;103;1034;1586;-1953;-15625;-110;28;8;6127;33300;100849;31;82440;
740200;3;164;1070;-305;-1708;-16662;-58;101;1069;122;-1342;-16418;-115;27;8;6128;33300;100847;31;83880;
740400;9;146;1029;183;-1525;-14648;-24;129;1057;610;-915;-14465;-120;24;7;6129;33300;100848;31;86040;
740600;-13;187;1101;427;-915;-10253;-61;123;1054;793;-305;-9826;-125;21;7;6127;33300;100848;31;88200;
740800;-3;173;1054;366;-1342;-6347;-61;136;1056;732;-976;-6042;-131;19;9;6128;33300;100848;31;89280;
741000;-3;140;1048;-122;-732;-4577;-58;129;1057;366;-183;-4394;-136;18;11;6128;33300;100848;31;90360;
741200;3;136;1054;-488;-732;-3967;-67;118;1053;-61;-366;-3845;-141;16;14;6127;33300;100849;31;93600;
741400;-48;156;1042;305;-244;-7141;-98;116;1058;671;0;-7202;-147;15;17;6127;33300;100849;31;102960;
741600;-35;158;1068;122;-1586;-12390;-107;108;1087;488;-1037;-12207;-150;13;23;6130;33300;100849;31;105840;
741800;5;111;1072;-305;-2136;-16174;-59;89;1045;183;-1770;-16113;-153;10;29;6128;33300;100849;31;105120;
742000;-15;177;1072;244;-2258;-17456;-71;122;1044;610;-1708;-17395;-156;5;33;6125;33300;100849;31;108000;
742200;1;150;1046;122;-2868;-18066;-58;105;1058;549;-2380;-18005;-156;-1;40;6127;33300;100849;31;108720;
742400;3;193;1058;0;-3234;-18127;-55;95;1039;366;-2685;-17944;-155;-6;47;6129;33300;100849;31;110160;
742600;-5;121;1039;-61;-3234;-18249;-55;102;1053;305;-2685;-18005;-154;-13;55;6128;33300;100850;31;111600;
742800;7;121;994;793;-3845;-17272;-34;98;998;1281;-3417;-17150;-152;-17;62;6127;33300;100850;31;113040;
743000;3;119;1070;671;-2746;-18066;-66;87;1067;1037;-2197;-17822;-146;-22;71;6128;33300;100850;31;113040;
743200;-7;162;1058;671;-2136;-15869;-68;113;1051;915;-1892;-15747;-141;-26;77;6127;33300;100850;31;111600;
743400;1;195;1083;427;-2075;-12695;-50;128;1037;1037;-1586;-12512;-133;-29;84;6128;33300;100849;31;108720;
743600;3;185;1060;671;-793;-11535;-25;134;1048;1098;-366;-11474;-125;-34;90;6128;33300;100849;31;106560;
743800;7;134;1062;122;-1037;-8117;-35;125;1030;671;-549;-7812;-118;-35;95;6129;33300;100849;31;106560;
744000;17;138;1037;-366;-427;-6042;-1;111;1033;-61;61;-5920;-113;-35;97;6128;33300;100849;31;102240;
744200;3;123;1070;-122;-305;-3540;-46;110;1058;305;122;-3234;-104;-35;101;6126;33300;100849;31;93600;
744400;-11;158;1058;-305;-976;-3173;-70;132;1054;-61;-488;-3112;-96;-35;103;6128;33300;100850;31;82080;
744600;3;166;1050;549;-1281;-2136;-60;130;1045;1098;-793;-1953;-86;-36;105;6128;33300;100849;31;81000;
744800;-21;162;1076;183;-1281;-1403;-68;135;1051;610;-793;-1220;-78;-35;106;6128;33300;100849;31;81720;
745000;-3;148;1064;-183;-1037;-1525;-69;121;1080;0;-671;-1403;-71;-34;105;6129;33300;100848;31;89640;
745200;5;162;1039;-122;-915;-1525;-40;125;1022;366;-427;-1403;-65;-32;103;6128;33300;100849;31;97200;
745400;5;132;1056;0;-488;-854;-35;116;1049;549;61;-732;-58;-31;102;6129;33300;100850;31;100800;
745600;7;125;1056;0;-549;-61;-50;115;1037;427;-61;61;-52;-29;99;6128;33300;100850;31;100800;
745800;7;164;1095;-183;-671;-854;-16;129;1049;122;61;-671;-48;-27;93;6127;33300;100850;31;98640;
746000;5;152;1048;-244;-183;61;-54;108;1054;183;427;305;-46;-25;89;6129;33300;100849;31;96480;
746200;5;164;1064;244;-366;1770;-48;133;1053;732;244;1892;-42;-23;85;6129;33300;100849;31;97200;
746400;3;162;1041;488;-610;793;-68;121;1067;610;-244;854;-40;-22;82;6129;33300;100849;31;98640;
746600;-29;132;1068;-305;-366;-183;-80;114;1083;-244;244;183;-41;-21;77;6130;33300;100850;31;91800;
746800;-9;109;1042;488;-1037;-3234;-75;85;1062;793;-305;-2807;-39;-18;73;6128;33300;100849;31;85680;
747000;3;113;1078;-427;-1708;-13122;-54;97;1045;549;-1220;-13000;-38;-17;71;6129;33300;100850;31;105120;
747200;-5;109;1023;610;-3112;-18310;-72;82;1035;1037;-2624;-18188;-37;-15;69;6127;33300;100850;31;114480;
747400;3;136;1058;976;-2929;-20751;-56;102;1041;1159;-2380;-20507;-35;-11;67;6127;33300;100850;31;113040;
747600;5;109;1095;122;-2685;-19897;-59;113;1055;549;-2197;-19897;-34;-9;65;6128;33300;100850;31;110880;
747800;-13;179;1009;244;-2807;-19165;-53;125;1054;671;-2380;-19165;-32;-6;65;6126;33300;100850;31;108720;
748000;3;119;1031;610;-3173;-20996;-48;107;1052;1220;-2624;-20751;-29;0;62;6128;33300;100849;31;108000;
748200;0;162;1042;-183;-3417;-19775;-58;104;1044;366;-2868;-19775;-31;2;60;6129;33300;100848;31;109440;
748400;7;156;1060;488;-3540;-19165;-36;96;1039;732;-3234;-19104;-29;5;60;6129;33300;100849;31;109440;
748600;7;125;1044;305;-3601;-17639;-25;124;1020;915;-3295;-17456;-29;9;60;6129;33300;100849;31;108720;
748800;-11;177;1062;854;-2685;-15502;-61;133;1069;1098;-2197;-15319;-30;13;60;6128;33300;100849;31;110160;
749000;5;169;1046;-122;-2014;-11657;-27;147;1048;305;-1403;-11474;-29;15;59;6127;33300;100850;31;114480;
749200;19;142;1080;488;-1037;-8239;5;121;1029;976;-793;-8117;-29;21;60;6128;33300;100849;31;128160;
749400;11;123;1072;-61;-976;-6958;-19;110;1045;427;-549;-6774;-28;25;59;6129;33300;100849;31;149760;
749600;-5;111;1093;366;-427;-8117;-60;139;1064;854;-61;-7995;-29;28;60;6130;33300;100849;31;156240;
749800;5;105;1050;610;-610;-7629;-51;135;1078;1037;-305;-7385;-29;32;60;6128;33300;100850;31;162720;
750000;5;177;1058;122;-549;-7507;-57;130;1061;305;-61;-7446;-26;36;60;6127;33300;100849;31;174960;
750200;-240;605;1753;-1831;21728;-8666;208;160;831;0;20935;-7568;-27;42;61;6126;33300;100848;31;184320;
750400;58;80;798;-671;1037;-5310;215;170;760;2319;-122;-4333;-24;47;61;6127;33300;100849;31;190080;
750600;123;105;960;61;-3112;-2746;49;141;1014;1586;-2807;-2746;-23;49;60;6128;33300;100849;31;192960;
750800;66;56;851;-1220;-4760;-2014;-21;44;947;-1098;-4089;-1892;-20;52;60;6128;33300;100850;31;195840;
751000;7;263;1066;1220;427;732;-8;196;1032;2014;732;854;-17;56;59;6125;33300;100850;31;197280;
751200;-392;128;1146;-1403;854;5859;-386;146;1123;-1647;1464;6347;-12;61;57;6128;33300;100850;31;194400;
751400;5;289;1111;-488;183;-305;-22;217;1085;-366;671;0;-9;63;53;6128;33300;100850;31;195840;
751600;31;140;1097;-1708;-2075;-305;-23;123;1060;-1525;-1586;-183;-7;66;47;6127;33300;100850;31;197280;
751800;42;179;1009;549;-2563;1892;-30;122;1081;244;-1892;1770;-4;69;43;6129;33300;100849;31;191520;
752000;-29;214;1076;1159;183;3662;-124;133;1075;1342;1159;4028;-1;71;36;6128;33300;100850;31;182880;
752200;-27;166;1101;-732;1892;915;-57;120;1084;-610;2563;1037;0;73;29;6129;33300;100849;31;174240;
752400;5;152;1064;-915;549;61;-28;114;1059;-610;1098;244;0;76;24;6128;33300;100849;31;175680;
752600;11;207;1060;671;854;1037;-25;115;1030;976;1220;1037;-1;77;15;6128;33300;100849;31;180000;
752800;-29;117;1056;-1281;671;1037;-93;152;1074;-793;1159;1220;-4;80;7;6129;33290;100846;31;183600;
753000;0;134;1072;-549;366;610;-60;113;1056;-61;976;732;-8;80;0;6127;33290;100846;31;184320;
753200;0;140;1076;305;-854;1159;-47;119;1039;610;-183;1464;-11;82;-7;6127;33290;100847;31;188640;
753400;3;138;1109;-244;793;671;-46;144;1099;0;1464;854;-17;84;-14;6128;33290;100847;31;191520;
753600;5;142;1050;-122;-671;305;-47;109;1024;244;-244;610;-22;85;-20;6128;33290;100847;31;192960;
753800;-15;142;1056;-549;-61;732;-74;106;1065;-122;305;976;-29;87;-26;6130;33290;100846;31;194400;
754000;-11;146;1056;-244;-1159;305;-66;119;1059;-61;-488;549;-36;86;-29;6129;33290;100846;31;194400;
754200;-41;130;1074;-305;-976;183;-102;97;1072;183;-610;183;-44;86;-32;6127;33290;100846;31;195840;
754400;-23;83;1017;-488;-1892;-6835;-81;57;1052;-244;-1281;-6896;-52;85;-34;6128;33290;100846;31;197280;
754600;5;99;1070;122;-2990;-14831;-40;67;1041;305;-2563;-14770;-62;86;-33;6129;33290;100846;31;200160;
754800;3;150;1044;549;-3234;-19653;-54;92;1015;976;-2685;-19531;-71;83;-29;6128;33290;100846;31;205920;
755000;5;160;1037;488;-3234;-21667;-40;109;1051;1037;-2563;-21545;-81;79;-24;6127;33290;100846;31;213120;
755200;7;164;1009;976;-2258;-20141;-25;102;1034;1464;-1708;-20141;-88;75;-16;6128;33290;100846;31;220320;
755400;3;142;1054;61;-2563;-20141;-45;119;1064;366;-1953;-20019;-95;71;-10;6128;33290;100847;31;228960;
755600;5;97;1048;366;-2014;-20385;-45;109;1050;549;-1464;-20141;-100;65;-4;6127;33290;100847;31;236160;
755800;3;187;1046;488;-2746;-19836;-63;105;1037;1159;-2258;-19592;-102;58;3;6128;33290;100847;31;244800;
756000;0;173;1037;488;-2624;-17395;-43;131;1066;610;-2319;-17395;-104;51;12;6127;33290;100847;31;250560;
756200;-1;179;1037;793;-2929;-16540;-54;120;1071;1342;-2380;-16235;-103;45;18;6129;33290;100847;31;254880;
